wavelength_nm,cross_section_cm2,source
67.977942,2.316e-17,O2_Holland(1993)_298K_49-103nm.txt
67.982892,2.323e-17,O2_Holland(1993)_298K_49-103nm.txt
67.987848,2.286e-17,O2_Holland(1993)_298K_49-103nm.txt
67.992798,2.226e-17,O2_Holland(1993)_298K_49-103nm.txt
67.997748,2.16e-17,O2_Holland(1993)_298K_49-103nm.txt
68.00271,2.089e-17,O2_Holland(1993)_298K_49-103nm.txt
68.00766,2.056e-17,O2_Holland(1993)_298K_49-103nm.txt
68.01261,2.05e-17,O2_Holland(1993)_298K_49-103nm.txt
68.01756,2.052e-17,O2_Holland(1993)_298K_49-103nm.txt
68.022516,2.074e-17,O2_Holland(1993)_298K_49-103nm.txt
68.027472,2.104e-17,O2_Holland(1993)_298K_49-103nm.txt
68.032422,2.089e-17,O2_Holland(1993)_298K_49-103nm.txt
68.037372,2.059e-17,O2_Holland(1993)_298K_49-103nm.txt
68.042328,2.01e-17,O2_Holland(1993)_298K_49-103nm.txt
68.047278,1.946e-17,O2_Holland(1993)_298K_49-103nm.txt
68.052234,1.882e-17,O2_Holland(1993)_298K_49-103nm.txt
68.057184,1.841e-17,O2_Holland(1993)_298K_49-103nm.txt
68.06214,1.827e-17,O2_Holland(1993)_298K_49-103nm.txt
68.06709,1.825e-17,O2_Holland(1993)_298K_49-103nm.txt
68.07204,1.831e-17,O2_Holland(1993)_298K_49-103nm.txt
68.077002,1.861e-17,O2_Holland(1993)_298K_49-103nm.txt
68.081952,1.904e-17,O2_Holland(1993)_298K_49-103nm.txt
68.086902,1.964e-17,O2_Holland(1993)_298K_49-103nm.txt
68.091852,2.023e-17,O2_Holland(1993)_298K_49-103nm.txt
68.096808,2.052e-17,O2_Holland(1993)_298K_49-103nm.txt
68.101764,2.054e-17,O2_Holland(1993)_298K_49-103nm.txt
68.106714,2.049e-17,O2_Holland(1993)_298K_49-103nm.txt
68.111664,2.05e-17,O2_Holland(1993)_298K_49-103nm.txt
68.11662,2.03e-17,O2_Holland(1993)_298K_49-103nm.txt
68.12157,2.021e-17,O2_Holland(1993)_298K_49-103nm.txt
68.126526,1.997e-17,O2_Holland(1993)_298K_49-103nm.txt
68.131476,1.98e-17,O2_Holland(1993)_298K_49-103nm.txt
68.136432,1.959e-17,O2_Holland(1993)_298K_49-103nm.txt
68.141382,1.973e-17,O2_Holland(1993)_298K_49-103nm.txt
68.146332,1.989e-17,O2_Holland(1993)_298K_49-103nm.txt
68.151294,2e-17,O2_Holland(1993)_298K_49-103nm.txt
68.156244,2.032e-17,O2_Holland(1993)_298K_49-103nm.txt
68.161194,2.09e-17,O2_Holland(1993)_298K_49-103nm.txt
68.166144,2.165e-17,O2_Holland(1993)_298K_49-103nm.txt
68.1711,2.214e-17,O2_Holland(1993)_298K_49-103nm.txt
68.176056,2.234e-17,O2_Holland(1993)_298K_49-103nm.txt
68.181006,2.209e-17,O2_Holland(1993)_298K_49-103nm.txt
68.185956,2.139e-17,O2_Holland(1993)_298K_49-103nm.txt
68.190912,2.073e-17,O2_Holland(1993)_298K_49-103nm.txt
68.195862,2.011e-17,O2_Holland(1993)_298K_49-103nm.txt
68.200818,1.962e-17,O2_Holland(1993)_298K_49-103nm.txt
68.205768,1.913e-17,O2_Holland(1993)_298K_49-103nm.txt
68.210724,1.899e-17,O2_Holland(1993)_298K_49-103nm.txt
68.215674,1.883e-17,O2_Holland(1993)_298K_49-103nm.txt
68.220624,1.874e-17,O2_Holland(1993)_298K_49-103nm.txt
68.225586,1.872e-17,O2_Holland(1993)_298K_49-103nm.txt
68.230536,1.871e-17,O2_Holland(1993)_298K_49-103nm.txt
68.235486,1.914e-17,O2_Holland(1993)_298K_49-103nm.txt
68.240436,1.874e-17,O2_Holland(1993)_298K_49-103nm.txt
68.245392,1.891e-17,O2_Holland(1993)_298K_49-103nm.txt
68.250348,1.89e-17,O2_Holland(1993)_298K_49-103nm.txt
68.255298,1.917e-17,O2_Holland(1993)_298K_49-103nm.txt
68.260248,1.936e-17,O2_Holland(1993)_298K_49-103nm.txt
68.265204,2.001e-17,O2_Holland(1993)_298K_49-103nm.txt
68.270154,2.076e-17,O2_Holland(1993)_298K_49-103nm.txt
68.27511,2.156e-17,O2_Holland(1993)_298K_49-103nm.txt
68.28006,2.218e-17,O2_Holland(1993)_298K_49-103nm.txt
68.285016,2.195e-17,O2_Holland(1993)_298K_49-103nm.txt
68.289966,2.164e-17,O2_Holland(1993)_298K_49-103nm.txt
68.294916,2.093e-17,O2_Holland(1993)_298K_49-103nm.txt
68.299878,2.014e-17,O2_Holland(1993)_298K_49-103nm.txt
68.304828,1.942e-17,O2_Holland(1993)_298K_49-103nm.txt
68.309778,1.884e-17,O2_Holland(1993)_298K_49-103nm.txt
68.314728,1.842e-17,O2_Holland(1993)_298K_49-103nm.txt
68.319684,1.796e-17,O2_Holland(1993)_298K_49-103nm.txt
68.32464,1.759e-17,O2_Holland(1993)_298K_49-103nm.txt
68.32959,1.737e-17,O2_Holland(1993)_298K_49-103nm.txt
68.33454,1.735e-17,O2_Holland(1993)_298K_49-103nm.txt
68.339496,1.709e-17,O2_Holland(1993)_298K_49-103nm.txt
68.344446,1.698e-17,O2_Holland(1993)_298K_49-103nm.txt
68.349402,1.69e-17,O2_Holland(1993)_298K_49-103nm.txt
68.354352,1.671e-17,O2_Holland(1993)_298K_49-103nm.txt
68.359308,1.67e-17,O2_Holland(1993)_298K_49-103nm.txt
68.364258,1.668e-17,O2_Holland(1993)_298K_49-103nm.txt
68.369208,1.659e-17,O2_Holland(1993)_298K_49-103nm.txt
68.37417,1.648e-17,O2_Holland(1993)_298K_49-103nm.txt
68.37912,1.649e-17,O2_Holland(1993)_298K_49-103nm.txt
68.38407,1.642e-17,O2_Holland(1993)_298K_49-103nm.txt
68.38902,1.647e-17,O2_Holland(1993)_298K_49-103nm.txt
68.393976,1.664e-17,O2_Holland(1993)_298K_49-103nm.txt
68.398932,1.667e-17,O2_Holland(1993)_298K_49-103nm.txt
68.403882,1.657e-17,O2_Holland(1993)_298K_49-103nm.txt
68.408832,1.679e-17,O2_Holland(1993)_298K_49-103nm.txt
68.413788,1.716e-17,O2_Holland(1993)_298K_49-103nm.txt
68.418738,1.747e-17,O2_Holland(1993)_298K_49-103nm.txt
68.423694,1.781e-17,O2_Holland(1993)_298K_49-103nm.txt
68.428644,1.811e-17,O2_Holland(1993)_298K_49-103nm.txt
68.4336,1.83e-17,O2_Holland(1993)_298K_49-103nm.txt
68.43855,1.86e-17,O2_Holland(1993)_298K_49-103nm.txt
68.4435,1.912e-17,O2_Holland(1993)_298K_49-103nm.txt
68.448462,1.96e-17,O2_Holland(1993)_298K_49-103nm.txt
68.453412,2.039e-17,O2_Holland(1993)_298K_49-103nm.txt
68.458362,2.115e-17,O2_Holland(1993)_298K_49-103nm.txt
68.463312,2.194e-17,O2_Holland(1993)_298K_49-103nm.txt
68.468268,2.311e-17,O2_Holland(1993)_298K_49-103nm.txt
68.473224,2.452e-17,O2_Holland(1993)_298K_49-103nm.txt
68.478174,2.577e-17,O2_Holland(1993)_298K_49-103nm.txt
68.483124,2.67e-17,O2_Holland(1993)_298K_49-103nm.txt
68.48808,2.707e-17,O2_Holland(1993)_298K_49-103nm.txt
68.49303,2.684e-17,O2_Holland(1993)_298K_49-103nm.txt
68.497986,2.611e-17,O2_Holland(1993)_298K_49-103nm.txt
68.502936,2.52e-17,O2_Holland(1993)_298K_49-103nm.txt
68.507892,2.446e-17,O2_Holland(1993)_298K_49-103nm.txt
68.512842,2.382e-17,O2_Holland(1993)_298K_49-103nm.txt
68.517792,2.339e-17,O2_Holland(1993)_298K_49-103nm.txt
68.522754,2.298e-17,O2_Holland(1993)_298K_49-103nm.txt
68.527704,2.226e-17,O2_Holland(1993)_298K_49-103nm.txt
68.532654,2.131e-17,O2_Holland(1993)_298K_49-103nm.txt
68.537604,2.033e-17,O2_Holland(1993)_298K_49-103nm.txt
68.54256,1.933e-17,O2_Holland(1993)_298K_49-103nm.txt
68.547516,1.862e-17,O2_Holland(1993)_298K_49-103nm.txt
68.552466,1.831e-17,O2_Holland(1993)_298K_49-103nm.txt
68.557416,1.831e-17,O2_Holland(1993)_298K_49-103nm.txt
68.562372,1.875e-17,O2_Holland(1993)_298K_49-103nm.txt
68.567322,1.924e-17,O2_Holland(1993)_298K_49-103nm.txt
68.572278,1.947e-17,O2_Holland(1993)_298K_49-103nm.txt
68.577228,1.941e-17,O2_Holland(1993)_298K_49-103nm.txt
68.582184,1.888e-17,O2_Holland(1993)_298K_49-103nm.txt
68.587134,1.8e-17,O2_Holland(1993)_298K_49-103nm.txt
68.592084,1.736e-17,O2_Holland(1993)_298K_49-103nm.txt
68.597046,1.677e-17,O2_Holland(1993)_298K_49-103nm.txt
68.601996,1.663e-17,O2_Holland(1993)_298K_49-103nm.txt
68.606946,1.644e-17,O2_Holland(1993)_298K_49-103nm.txt
68.611896,1.66e-17,O2_Holland(1993)_298K_49-103nm.txt
68.616852,1.712e-17,O2_Holland(1993)_298K_49-103nm.txt
68.621808,1.807e-17,O2_Holland(1993)_298K_49-103nm.txt
68.626758,1.968e-17,O2_Holland(1993)_298K_49-103nm.txt
68.631708,2.119e-17,O2_Holland(1993)_298K_49-103nm.txt
68.636664,2.228e-17,O2_Holland(1993)_298K_49-103nm.txt
68.641614,2.303e-17,O2_Holland(1993)_298K_49-103nm.txt
68.64657,2.303e-17,O2_Holland(1993)_298K_49-103nm.txt
68.65152,2.285e-17,O2_Holland(1993)_298K_49-103nm.txt
68.656476,2.281e-17,O2_Holland(1993)_298K_49-103nm.txt
68.661426,2.273e-17,O2_Holland(1993)_298K_49-103nm.txt
68.666376,2.267e-17,O2_Holland(1993)_298K_49-103nm.txt
68.671338,2.28e-17,O2_Holland(1993)_298K_49-103nm.txt
68.676288,2.285e-17,O2_Holland(1993)_298K_49-103nm.txt
68.681238,2.296e-17,O2_Holland(1993)_298K_49-103nm.txt
68.686188,2.312e-17,O2_Holland(1993)_298K_49-103nm.txt
68.691144,2.326e-17,O2_Holland(1993)_298K_49-103nm.txt
68.6961,2.342e-17,O2_Holland(1993)_298K_49-103nm.txt
68.70105,2.409e-17,O2_Holland(1993)_298K_49-103nm.txt
68.706,2.489e-17,O2_Holland(1993)_298K_49-103nm.txt
68.710956,2.609e-17,O2_Holland(1993)_298K_49-103nm.txt
68.715906,2.682e-17,O2_Holland(1993)_298K_49-103nm.txt
68.720862,2.685e-17,O2_Holland(1993)_298K_49-103nm.txt
68.725812,2.622e-17,O2_Holland(1993)_298K_49-103nm.txt
68.730768,2.5e-17,O2_Holland(1993)_298K_49-103nm.txt
68.735718,2.357e-17,O2_Holland(1993)_298K_49-103nm.txt
68.740668,2.251e-17,O2_Holland(1993)_298K_49-103nm.txt
68.74563,2.127e-17,O2_Holland(1993)_298K_49-103nm.txt
68.75058,2.016e-17,O2_Holland(1993)_298K_49-103nm.txt
68.75553,1.918e-17,O2_Holland(1993)_298K_49-103nm.txt
68.76048,1.838e-17,O2_Holland(1993)_298K_49-103nm.txt
68.765436,1.767e-17,O2_Holland(1993)_298K_49-103nm.txt
68.770392,1.718e-17,O2_Holland(1993)_298K_49-103nm.txt
68.775342,1.676e-17,O2_Holland(1993)_298K_49-103nm.txt
68.780292,1.659e-17,O2_Holland(1993)_298K_49-103nm.txt
68.785248,1.631e-17,O2_Holland(1993)_298K_49-103nm.txt
68.790198,1.634e-17,O2_Holland(1993)_298K_49-103nm.txt
68.795154,1.65e-17,O2_Holland(1993)_298K_49-103nm.txt
68.800104,1.668e-17,O2_Holland(1993)_298K_49-103nm.txt
68.80506,1.72e-17,O2_Holland(1993)_298K_49-103nm.txt
68.81001,1.828e-17,O2_Holland(1993)_298K_49-103nm.txt
68.81496,1.945e-17,O2_Holland(1993)_298K_49-103nm.txt
68.819922,2.073e-17,O2_Holland(1993)_298K_49-103nm.txt
68.824872,2.136e-17,O2_Holland(1993)_298K_49-103nm.txt
68.829822,2.127e-17,O2_Holland(1993)_298K_49-103nm.txt
68.834772,2.041e-17,O2_Holland(1993)_298K_49-103nm.txt
68.839728,1.939e-17,O2_Holland(1993)_298K_49-103nm.txt
68.844684,1.84e-17,O2_Holland(1993)_298K_49-103nm.txt
68.849634,1.765e-17,O2_Holland(1993)_298K_49-103nm.txt
68.854584,1.709e-17,O2_Holland(1993)_298K_49-103nm.txt
68.85954,1.683e-17,O2_Holland(1993)_298K_49-103nm.txt
68.86449,1.653e-17,O2_Holland(1993)_298K_49-103nm.txt
68.869446,1.641e-17,O2_Holland(1993)_298K_49-103nm.txt
68.874396,1.638e-17,O2_Holland(1993)_298K_49-103nm.txt
68.879352,1.641e-17,O2_Holland(1993)_298K_49-103nm.txt
68.884302,1.64e-17,O2_Holland(1993)_298K_49-103nm.txt
68.889252,1.617e-17,O2_Holland(1993)_298K_49-103nm.txt
68.894214,1.609e-17,O2_Holland(1993)_298K_49-103nm.txt
68.899164,1.591e-17,O2_Holland(1993)_298K_49-103nm.txt
68.904114,1.58e-17,O2_Holland(1993)_298K_49-103nm.txt
68.909064,1.585e-17,O2_Holland(1993)_298K_49-103nm.txt
68.91402,1.603e-17,O2_Holland(1993)_298K_49-103nm.txt
68.918976,1.639e-17,O2_Holland(1993)_298K_49-103nm.txt
68.923926,1.666e-17,O2_Holland(1993)_298K_49-103nm.txt
68.928876,1.694e-17,O2_Holland(1993)_298K_49-103nm.txt
68.933832,1.728e-17,O2_Holland(1993)_298K_49-103nm.txt
68.938782,1.756e-17,O2_Holland(1993)_298K_49-103nm.txt
68.943738,1.82e-17,O2_Holland(1993)_298K_49-103nm.txt
68.948688,1.943e-17,O2_Holland(1993)_298K_49-103nm.txt
68.953644,2.125e-17,O2_Holland(1993)_298K_49-103nm.txt
68.958594,2.29e-17,O2_Holland(1993)_298K_49-103nm.txt
68.963544,2.431e-17,O2_Holland(1993)_298K_49-103nm.txt
68.968506,2.516e-17,O2_Holland(1993)_298K_49-103nm.txt
68.973456,2.546e-17,O2_Holland(1993)_298K_49-103nm.txt
68.978406,2.541e-17,O2_Holland(1993)_298K_49-103nm.txt
68.983356,2.504e-17,O2_Holland(1993)_298K_49-103nm.txt
68.988312,2.458e-17,O2_Holland(1993)_298K_49-103nm.txt
68.993268,2.436e-17,O2_Holland(1993)_298K_49-103nm.txt
68.998218,2.401e-17,O2_Holland(1993)_298K_49-103nm.txt
69.003168,2.365e-17,O2_Holland(1993)_298K_49-103nm.txt
69.008124,2.353e-17,O2_Holland(1993)_298K_49-103nm.txt
69.013074,2.333e-17,O2_Holland(1993)_298K_49-103nm.txt
69.01803,2.323e-17,O2_Holland(1993)_298K_49-103nm.txt
69.02298,2.316e-17,O2_Holland(1993)_298K_49-103nm.txt
69.027936,2.299e-17,O2_Holland(1993)_298K_49-103nm.txt
69.032886,2.304e-17,O2_Holland(1993)_298K_49-103nm.txt
69.037836,2.306e-17,O2_Holland(1993)_298K_49-103nm.txt
69.042798,2.313e-17,O2_Holland(1993)_298K_49-103nm.txt
69.047748,2.315e-17,O2_Holland(1993)_298K_49-103nm.txt
69.052698,2.296e-17,O2_Holland(1993)_298K_49-103nm.txt
69.057648,2.298e-17,O2_Holland(1993)_298K_49-103nm.txt
69.062604,2.27e-17,O2_Holland(1993)_298K_49-103nm.txt
69.06756,2.25e-17,O2_Holland(1993)_298K_49-103nm.txt
69.07251,2.235e-17,O2_Holland(1993)_298K_49-103nm.txt
69.07746,2.206e-17,O2_Holland(1993)_298K_49-103nm.txt
69.082416,2.165e-17,O2_Holland(1993)_298K_49-103nm.txt
69.087366,2.123e-17,O2_Holland(1993)_298K_49-103nm.txt
69.092322,2.081e-17,O2_Holland(1993)_298K_49-103nm.txt
69.097272,2.034e-17,O2_Holland(1993)_298K_49-103nm.txt
69.102228,1.982e-17,O2_Holland(1993)_298K_49-103nm.txt
69.107178,1.95e-17,O2_Holland(1993)_298K_49-103nm.txt
69.112128,1.92e-17,O2_Holland(1993)_298K_49-103nm.txt
69.11709,1.891e-17,O2_Holland(1993)_298K_49-103nm.txt
69.12204,1.869e-17,O2_Holland(1993)_298K_49-103nm.txt
69.12699,1.833e-17,O2_Holland(1993)_298K_49-103nm.txt
69.13194,1.792e-17,O2_Holland(1993)_298K_49-103nm.txt
69.136896,1.761e-17,O2_Holland(1993)_298K_49-103nm.txt
69.141852,1.73e-17,O2_Holland(1993)_298K_49-103nm.txt
69.146802,1.713e-17,O2_Holland(1993)_298K_49-103nm.txt
69.151752,1.72e-17,O2_Holland(1993)_298K_49-103nm.txt
69.156708,1.768e-17,O2_Holland(1993)_298K_49-103nm.txt
69.161658,1.852e-17,O2_Holland(1993)_298K_49-103nm.txt
69.166614,1.958e-17,O2_Holland(1993)_298K_49-103nm.txt
69.171564,2.108e-17,O2_Holland(1993)_298K_49-103nm.txt
69.17652,2.291e-17,O2_Holland(1993)_298K_49-103nm.txt
69.18147,2.523e-17,O2_Holland(1993)_298K_49-103nm.txt
69.18642,2.748e-17,O2_Holland(1993)_298K_49-103nm.txt
69.191382,2.968e-17,O2_Holland(1993)_298K_49-103nm.txt
69.196332,3.151e-17,O2_Holland(1993)_298K_49-103nm.txt
69.201282,3.294e-17,O2_Holland(1993)_298K_49-103nm.txt
69.206232,3.393e-17,O2_Holland(1993)_298K_49-103nm.txt
69.211188,3.436e-17,O2_Holland(1993)_298K_49-103nm.txt
69.216144,3.441e-17,O2_Holland(1993)_298K_49-103nm.txt
69.221094,3.407e-17,O2_Holland(1993)_298K_49-103nm.txt
69.226044,3.333e-17,O2_Holland(1993)_298K_49-103nm.txt
69.231,3.25e-17,O2_Holland(1993)_298K_49-103nm.txt
69.23595,3.139e-17,O2_Holland(1993)_298K_49-103nm.txt
69.240906,3.012e-17,O2_Holland(1993)_298K_49-103nm.txt
69.245856,2.877e-17,O2_Holland(1993)_298K_49-103nm.txt
69.250812,2.756e-17,O2_Holland(1993)_298K_49-103nm.txt
69.255762,2.641e-17,O2_Holland(1993)_298K_49-103nm.txt
69.260712,2.522e-17,O2_Holland(1993)_298K_49-103nm.txt
69.265674,2.446e-17,O2_Holland(1993)_298K_49-103nm.txt
69.270624,2.365e-17,O2_Holland(1993)_298K_49-103nm.txt
69.275574,2.301e-17,O2_Holland(1993)_298K_49-103nm.txt
69.280524,2.225e-17,O2_Holland(1993)_298K_49-103nm.txt
69.28548,2.156e-17,O2_Holland(1993)_298K_49-103nm.txt
69.290436,2.109e-17,O2_Holland(1993)_298K_49-103nm.txt
69.295386,2.043e-17,O2_Holland(1993)_298K_49-103nm.txt
69.300336,2.002e-17,O2_Holland(1993)_298K_49-103nm.txt
69.305292,1.967e-17,O2_Holland(1993)_298K_49-103nm.txt
69.310242,1.935e-17,O2_Holland(1993)_298K_49-103nm.txt
69.315198,1.9e-17,O2_Holland(1993)_298K_49-103nm.txt
69.320154,1.885e-17,O2_Holland(1993)_298K_49-103nm.txt
69.325104,1.869e-17,O2_Holland(1993)_298K_49-103nm.txt
69.330054,1.87e-17,O2_Holland(1993)_298K_49-103nm.txt
69.335004,1.888e-17,O2_Holland(1993)_298K_49-103nm.txt
69.339966,1.899e-17,O2_Holland(1993)_298K_49-103nm.txt
69.344916,1.895e-17,O2_Holland(1993)_298K_49-103nm.txt
69.349866,1.894e-17,O2_Holland(1993)_298K_49-103nm.txt
69.354816,1.893e-17,O2_Holland(1993)_298K_49-103nm.txt
69.359772,1.881e-17,O2_Holland(1993)_298K_49-103nm.txt
69.364728,1.853e-17,O2_Holland(1993)_298K_49-103nm.txt
69.369678,1.833e-17,O2_Holland(1993)_298K_49-103nm.txt
69.374628,1.805e-17,O2_Holland(1993)_298K_49-103nm.txt
69.379584,1.804e-17,O2_Holland(1993)_298K_49-103nm.txt
69.384534,1.792e-17,O2_Holland(1993)_298K_49-103nm.txt
69.38949,1.797e-17,O2_Holland(1993)_298K_49-103nm.txt
69.394446,1.793e-17,O2_Holland(1993)_298K_49-103nm.txt
69.399396,1.79e-17,O2_Holland(1993)_298K_49-103nm.txt
69.404346,1.786e-17,O2_Holland(1993)_298K_49-103nm.txt
69.409296,1.772e-17,O2_Holland(1993)_298K_49-103nm.txt
69.414258,1.772e-17,O2_Holland(1993)_298K_49-103nm.txt
69.419208,1.774e-17,O2_Holland(1993)_298K_49-103nm.txt
69.424158,1.787e-17,O2_Holland(1993)_298K_49-103nm.txt
69.429108,1.817e-17,O2_Holland(1993)_298K_49-103nm.txt
69.434064,1.847e-17,O2_Holland(1993)_298K_49-103nm.txt
69.43902,1.907e-17,O2_Holland(1993)_298K_49-103nm.txt
69.44397,1.962e-17,O2_Holland(1993)_298K_49-103nm.txt
69.44892,2.02e-17,O2_Holland(1993)_298K_49-103nm.txt
69.453876,2.093e-17,O2_Holland(1993)_298K_49-103nm.txt
69.458826,2.173e-17,O2_Holland(1993)_298K_49-103nm.txt
69.463782,2.248e-17,O2_Holland(1993)_298K_49-103nm.txt
69.468738,2.304e-17,O2_Holland(1993)_298K_49-103nm.txt
69.473688,2.371e-17,O2_Holland(1993)_298K_49-103nm.txt
69.478638,2.449e-17,O2_Holland(1993)_298K_49-103nm.txt
69.483588,2.509e-17,O2_Holland(1993)_298K_49-103nm.txt
69.48855,2.621e-17,O2_Holland(1993)_298K_49-103nm.txt
69.4935,2.729e-17,O2_Holland(1993)_298K_49-103nm.txt
69.49845,2.848e-17,O2_Holland(1993)_298K_49-103nm.txt
69.5034,2.942e-17,O2_Holland(1993)_298K_49-103nm.txt
69.508356,3.021e-17,O2_Holland(1993)_298K_49-103nm.txt
69.513312,3.052e-17,O2_Holland(1993)_298K_49-103nm.txt
69.518262,3.015e-17,O2_Holland(1993)_298K_49-103nm.txt
69.523212,2.941e-17,O2_Holland(1993)_298K_49-103nm.txt
69.528168,2.809e-17,O2_Holland(1993)_298K_49-103nm.txt
69.533118,2.674e-17,O2_Holland(1993)_298K_49-103nm.txt
69.538074,2.544e-17,O2_Holland(1993)_298K_49-103nm.txt
69.54303,2.421e-17,O2_Holland(1993)_298K_49-103nm.txt
69.54798,2.303e-17,O2_Holland(1993)_298K_49-103nm.txt
69.55293,2.232e-17,O2_Holland(1993)_298K_49-103nm.txt
69.55788,2.154e-17,O2_Holland(1993)_298K_49-103nm.txt
69.562842,2.112e-17,O2_Holland(1993)_298K_49-103nm.txt
69.567792,2.07e-17,O2_Holland(1993)_298K_49-103nm.txt
69.572742,2.036e-17,O2_Holland(1993)_298K_49-103nm.txt
69.577692,2.012e-17,O2_Holland(1993)_298K_49-103nm.txt
69.582648,1.982e-17,O2_Holland(1993)_298K_49-103nm.txt
69.587604,1.971e-17,O2_Holland(1993)_298K_49-103nm.txt
69.592554,1.961e-17,O2_Holland(1993)_298K_49-103nm.txt
69.597504,1.945e-17,O2_Holland(1993)_298K_49-103nm.txt
69.60246,1.934e-17,O2_Holland(1993)_298K_49-103nm.txt
69.60741,1.913e-17,O2_Holland(1993)_298K_49-103nm.txt
69.612366,1.9e-17,O2_Holland(1993)_298K_49-103nm.txt
69.617322,1.901e-17,O2_Holland(1993)_298K_49-103nm.txt
69.622272,1.899e-17,O2_Holland(1993)_298K_49-103nm.txt
69.627222,1.899e-17,O2_Holland(1993)_298K_49-103nm.txt
69.632172,1.892e-17,O2_Holland(1993)_298K_49-103nm.txt
69.637134,1.901e-17,O2_Holland(1993)_298K_49-103nm.txt
69.642084,1.878e-17,O2_Holland(1993)_298K_49-103nm.txt
69.647034,1.904e-17,O2_Holland(1993)_298K_49-103nm.txt
69.651984,1.919e-17,O2_Holland(1993)_298K_49-103nm.txt
69.65694,1.943e-17,O2_Holland(1993)_298K_49-103nm.txt
69.661896,1.956e-17,O2_Holland(1993)_298K_49-103nm.txt
69.666846,2.014e-17,O2_Holland(1993)_298K_49-103nm.txt
69.671796,2.088e-17,O2_Holland(1993)_298K_49-103nm.txt
69.676752,2.177e-17,O2_Holland(1993)_298K_49-103nm.txt
69.681702,2.289e-17,O2_Holland(1993)_298K_49-103nm.txt
69.686658,2.421e-17,O2_Holland(1993)_298K_49-103nm.txt
69.691614,2.556e-17,O2_Holland(1993)_298K_49-103nm.txt
69.696564,2.686e-17,O2_Holland(1993)_298K_49-103nm.txt
69.701514,2.776e-17,O2_Holland(1993)_298K_49-103nm.txt
69.706464,2.853e-17,O2_Holland(1993)_298K_49-103nm.txt
69.711426,2.9e-17,O2_Holland(1993)_298K_49-103nm.txt
69.716376,2.947e-17,O2_Holland(1993)_298K_49-103nm.txt
69.721326,2.95e-17,O2_Holland(1993)_298K_49-103nm.txt
69.726276,2.942e-17,O2_Holland(1993)_298K_49-103nm.txt
69.731232,2.938e-17,O2_Holland(1993)_298K_49-103nm.txt
69.736188,2.943e-17,O2_Holland(1993)_298K_49-103nm.txt
69.741138,2.941e-17,O2_Holland(1993)_298K_49-103nm.txt
69.746088,2.957e-17,O2_Holland(1993)_298K_49-103nm.txt
69.751044,2.956e-17,O2_Holland(1993)_298K_49-103nm.txt
69.755994,2.977e-17,O2_Holland(1993)_298K_49-103nm.txt
69.76095,3.017e-17,O2_Holland(1993)_298K_49-103nm.txt
69.765906,3.075e-17,O2_Holland(1993)_298K_49-103nm.txt
69.770856,3.127e-17,O2_Holland(1993)_298K_49-103nm.txt
69.775806,3.198e-17,O2_Holland(1993)_298K_49-103nm.txt
69.780756,3.269e-17,O2_Holland(1993)_298K_49-103nm.txt
69.785718,3.323e-17,O2_Holland(1993)_298K_49-103nm.txt
69.790668,3.404e-17,O2_Holland(1993)_298K_49-103nm.txt
69.795618,3.47e-17,O2_Holland(1993)_298K_49-103nm.txt
69.800568,3.501e-17,O2_Holland(1993)_298K_49-103nm.txt
69.805524,3.533e-17,O2_Holland(1993)_298K_49-103nm.txt
69.81048,3.517e-17,O2_Holland(1993)_298K_49-103nm.txt
69.81543,3.476e-17,O2_Holland(1993)_298K_49-103nm.txt
69.82038,3.433e-17,O2_Holland(1993)_298K_49-103nm.txt
69.825336,3.362e-17,O2_Holland(1993)_298K_49-103nm.txt
69.830286,3.299e-17,O2_Holland(1993)_298K_49-103nm.txt
69.835242,3.208e-17,O2_Holland(1993)_298K_49-103nm.txt
69.840198,3.129e-17,O2_Holland(1993)_298K_49-103nm.txt
69.845148,3.045e-17,O2_Holland(1993)_298K_49-103nm.txt
69.850098,2.965e-17,O2_Holland(1993)_298K_49-103nm.txt
69.855048,2.903e-17,O2_Holland(1993)_298K_49-103nm.txt
69.86001,2.85e-17,O2_Holland(1993)_298K_49-103nm.txt
69.86496,2.792e-17,O2_Holland(1993)_298K_49-103nm.txt
69.86991,2.756e-17,O2_Holland(1993)_298K_49-103nm.txt
69.87486,2.722e-17,O2_Holland(1993)_298K_49-103nm.txt
69.879816,2.695e-17,O2_Holland(1993)_298K_49-103nm.txt
69.884772,2.687e-17,O2_Holland(1993)_298K_49-103nm.txt
69.889722,2.665e-17,O2_Holland(1993)_298K_49-103nm.txt
69.894672,2.647e-17,O2_Holland(1993)_298K_49-103nm.txt
69.899628,2.621e-17,O2_Holland(1993)_298K_49-103nm.txt
69.904578,2.617e-17,O2_Holland(1993)_298K_49-103nm.txt
69.909534,2.618e-17,O2_Holland(1993)_298K_49-103nm.txt
69.91449,2.602e-17,O2_Holland(1993)_298K_49-103nm.txt
69.91944,2.6e-17,O2_Holland(1993)_298K_49-103nm.txt
69.92439,2.559e-17,O2_Holland(1993)_298K_49-103nm.txt
69.92934,2.516e-17,O2_Holland(1993)_298K_49-103nm.txt
69.934302,2.451e-17,O2_Holland(1993)_298K_49-103nm.txt
69.939252,2.385e-17,O2_Holland(1993)_298K_49-103nm.txt
69.944202,2.329e-17,O2_Holland(1993)_298K_49-103nm.txt
69.949152,2.278e-17,O2_Holland(1993)_298K_49-103nm.txt
