wavelength_nm,cross_section_cm2,source
145.36,8.72e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.38,8.53e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.41,8.29e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.44,8.09e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.46,7.91e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.48,7.72e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.5,7.53e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.52,7.37e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.55,7.21e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.57,7.08e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.59,6.91e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.61,6.77e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.66,6.6e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.68,6.47e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.71,6.41e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.75,6.38e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.8,6.42e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.82,6.47e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.86,6.59e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.87,6.74e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.9,6.92e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.91,7.08e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.92,7.23e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.92,7.23e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.93,7.56e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.93,7.52e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.96,7.74e-18,N2O_Nee(1999)_298K_100-212nm.txt
145.99,7.92e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.01,8.1e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.03,8.28e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.04,8.52e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.04,8.77e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.06,9.01e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.08,9.25e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.11,9.48e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.14,9.69e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.17,9.89e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.21,1.01e-17,N2O_Nee(1999)_298K_100-212nm.txt
146.3,9.88e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.33,9.66e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.34,9.45e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.37,9.24e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.38,9.02e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.4,8.74e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.41,8.52e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.45,8.27e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.47,8.07e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.47,7.9e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.49,7.73e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.5,7.55e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.51,7.4e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.54,7.22e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.56,7.06e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.57,6.89e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.59,6.75e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.64,6.54e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.67,6.38e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.71,6.21e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.76,6.06e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.81,5.95e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.86,5.86e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.91,5.84e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.94,5.88e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.96,5.96e-18,N2O_Nee(1999)_298K_100-212nm.txt
146.98,6.06e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.0,6.21e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.02,6.38e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.04,6.55e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.05,6.73e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.06,7.07e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.06,6.89e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.09,7.31e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.11,7.57e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.13,7.91e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.15,8.31e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.17,8.77e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.19,9.13e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.22,9.45e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.23,9.58e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.3,9.76e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.33,9.58e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.34,9.45e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.38,9.14e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.39,8.77e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.42,8.31e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.44,7.97e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.45,7.61e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.47,7.33e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.49,7.1e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.5,6.88e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.5,6.73e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.54,6.53e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.55,6.35e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.57,6.15e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.58,5.95e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.6,5.76e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.64,5.51e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.66,5.31e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.68,5.11e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.72,4.94e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.74,4.83e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.77,4.71e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.79,4.6e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.83,4.52e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.89,4.49e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.94,4.52e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.96,4.6e-18,N2O_Nee(1999)_298K_100-212nm.txt
147.99,4.71e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.01,4.83e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.03,4.94e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.05,5.1e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.08,5.32e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.12,5.52e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.16,5.76e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.2,5.98e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.22,6.22e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.25,6.38e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.28,6.54e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.33,6.67e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.39,6.77e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.47,6.65e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.49,6.52e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.51,6.36e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.53,6.18e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.56,5.96e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.59,5.72e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.61,5.49e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.63,5.28e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.65,5.01e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.68,4.88e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.71,4.73e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.73,4.45e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.73,4.58e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.75,4.28e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.76,4.16e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.79,4.02e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.83,3.87e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.87,3.71e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.9,3.6e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.95,3.5e-18,N2O_Nee(1999)_298K_100-212nm.txt
148.97,3.4e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.03,3.32e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.08,3.25e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.12,3.2e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.19,3.16e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.26,3.2e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.28,3.29e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.29,3.41e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.32,3.5e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.35,3.61e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.37,3.75e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.39,3.87e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.41,3.99e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.42,4.12e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.47,4.24e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.49,4.34e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.5,4.42e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.55,4.48e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.61,4.41e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.63,4.34e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.64,4.26e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.66,4.11e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.69,3.97e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.72,3.85e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.76,3.7e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.77,3.55e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.8,3.43e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.85,3.33e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.88,3.23e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.92,3.09e-18,N2O_Nee(1999)_298K_100-212nm.txt
149.96,2.94e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.0,2.8e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.02,2.69e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.06,2.51e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.1,2.38e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.15,2.24e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.22,2.14e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.31,2.03e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.41,1.96e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.5,1.93e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.57,1.96e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.62,1.99e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.68,2.1e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.73,2.21e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.76,2.3e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.79,2.4e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.82,2.51e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.89,2.59e-18,N2O_Nee(1999)_298K_100-212nm.txt
150.95,2.53e-18,N2O_Nee(1999)_298K_100-212nm.txt
151.0,2.44e-18,N2O_Nee(1999)_298K_100-212nm.txt
151.02,2.32e-18,N2O_Nee(1999)_298K_100-212nm.txt
151.05,2.19e-18,N2O_Nee(1999)_298K_100-212nm.txt
151.07,2.07e-18,N2O_Nee(1999)_298K_100-212nm.txt
151.12,1.94e-18,N2O_Nee(1999)_298K_100-212nm.txt
151.16,1.79e-18,N2O_Nee(1999)_298K_100-212nm.txt
151.22,1.68e-18,N2O_Nee(1999)_298K_100-212nm.txt
151.3,1.55e-18,N2O_Nee(1999)_298K_100-212nm.txt
151.37,1.46e-18,N2O_Nee(1999)_298K_100-212nm.txt
151.46,1.37e-18,N2O_Nee(1999)_298K_100-212nm.txt
151.52,1.27e-18,N2O_Nee(1999)_298K_100-212nm.txt
151.56,1.2e-18,N2O_Nee(1999)_298K_100-212nm.txt
151.61,1.13e-18,N2O_Nee(1999)_298K_100-212nm.txt
151.73,1.09e-18,N2O_Nee(1999)_298K_100-212nm.txt
151.84,1.14e-18,N2O_Nee(1999)_298K_100-212nm.txt
151.98,1.17e-18,N2O_Nee(1999)_298K_100-212nm.txt
152.11,1.19e-18,N2O_Nee(1999)_298K_100-212nm.txt
152.24,1.23e-18,N2O_Nee(1999)_298K_100-212nm.txt
152.37,1.21e-18,N2O_Nee(1999)_298K_100-212nm.txt
152.42,1.19e-18,N2O_Nee(1999)_298K_100-212nm.txt
152.5,1.17e-18,N2O_Nee(1999)_298K_100-212nm.txt
152.54,1.14e-18,N2O_Nee(1999)_298K_100-212nm.txt
152.6,1.08e-18,N2O_Nee(1999)_298K_100-212nm.txt
152.66,1.02e-18,N2O_Nee(1999)_298K_100-212nm.txt
152.74,9.2e-19,N2O_Nee(1999)_298K_100-212nm.txt
152.82,8.3e-19,N2O_Nee(1999)_298K_100-212nm.txt
152.91,7.54e-19,N2O_Nee(1999)_298K_100-212nm.txt
153.0,6.63e-19,N2O_Nee(1999)_298K_100-212nm.txt
153.08,5.73e-19,N2O_Nee(1999)_298K_100-212nm.txt
153.15,5.44e-19,N2O_Nee(1999)_298K_100-212nm.txt
153.21,5.51e-19,N2O_Nee(1999)_298K_100-212nm.txt
153.27,5.87e-19,N2O_Nee(1999)_298K_100-212nm.txt
153.37,6.63e-19,N2O_Nee(1999)_298K_100-212nm.txt
153.48,7.13e-19,N2O_Nee(1999)_298K_100-212nm.txt
153.62,7.12e-19,N2O_Nee(1999)_298K_100-212nm.txt
153.73,6.54e-19,N2O_Nee(1999)_298K_100-212nm.txt
153.87,6.31e-19,N2O_Nee(1999)_298K_100-212nm.txt
154.0,6.58e-19,N2O_Nee(1999)_298K_100-212nm.txt
154.12,6.13e-19,N2O_Nee(1999)_298K_100-212nm.txt
154.21,5.36e-19,N2O_Nee(1999)_298K_100-212nm.txt
154.34,4.96e-19,N2O_Nee(1999)_298K_100-212nm.txt
154.48,4.87e-19,N2O_Nee(1999)_298K_100-212nm.txt
154.62,4.73e-19,N2O_Nee(1999)_298K_100-212nm.txt
154.76,4.64e-19,N2O_Nee(1999)_298K_100-212nm.txt
154.9,4.64e-19,N2O_Nee(1999)_298K_100-212nm.txt
155.04,4.77e-19,N2O_Nee(1999)_298K_100-212nm.txt
155.18,4.54e-19,N2O_Nee(1999)_298K_100-212nm.txt
155.32,4.23e-19,N2O_Nee(1999)_298K_100-212nm.txt
155.45,3.82e-19,N2O_Nee(1999)_298K_100-212nm.txt
155.59,3.73e-19,N2O_Nee(1999)_298K_100-212nm.txt
155.71,3.59e-19,N2O_Nee(1999)_298K_100-212nm.txt
155.86,3.39e-19,N2O_Nee(1999)_298K_100-212nm.txt
155.94,3.16e-19,N2O_Nee(1999)_298K_100-212nm.txt
156.02,2.65e-19,N2O_Nee(1999)_298K_100-212nm.txt
156.05,2.06e-19,N2O_Nee(1999)_298K_100-212nm.txt
156.1,1.61e-19,N2O_Nee(1999)_298K_100-212nm.txt
156.23,1.52e-19,N2O_Nee(1999)_298K_100-212nm.txt
156.28,1.72e-19,N2O_Nee(1999)_298K_100-212nm.txt
156.36,1.88e-19,N2O_Nee(1999)_298K_100-212nm.txt
156.5,1.7e-19,N2O_Nee(1999)_298K_100-212nm.txt
156.63,2.14e-19,N2O_Nee(1999)_298K_100-212nm.txt
156.69,2.64e-19,N2O_Nee(1999)_298K_100-212nm.txt
156.74,3e-19,N2O_Nee(1999)_298K_100-212nm.txt
156.88,2.86e-19,N2O_Nee(1999)_298K_100-212nm.txt
157.02,2.7e-19,N2O_Nee(1999)_298K_100-212nm.txt
157.15,2.3e-19,N2O_Nee(1999)_298K_100-212nm.txt
157.26,1.82e-19,N2O_Nee(1999)_298K_100-212nm.txt
157.4,1.37e-19,N2O_Nee(1999)_298K_100-212nm.txt
157.53,1.06e-19,N2O_Nee(1999)_298K_100-212nm.txt
157.61,9.21e-20,N2O_Nee(1999)_298K_100-212nm.txt
157.67,1.1e-19,N2O_Nee(1999)_298K_100-212nm.txt
157.8,1.41e-19,N2O_Nee(1999)_298K_100-212nm.txt
157.95,1.32e-19,N2O_Nee(1999)_298K_100-212nm.txt
158.09,1.19e-19,N2O_Nee(1999)_298K_100-212nm.txt
158.26,1.32e-19,N2O_Nee(1999)_298K_100-212nm.txt
158.4,1.27e-19,N2O_Nee(1999)_298K_100-212nm.txt
158.53,1.59e-19,N2O_Nee(1999)_298K_100-212nm.txt
158.63,1.48e-19,N2O_Nee(1999)_298K_100-212nm.txt
158.73,1.25e-19,N2O_Nee(1999)_298K_100-212nm.txt
158.88,1.16e-19,N2O_Nee(1999)_298K_100-212nm.txt
159.0,1.13e-19,N2O_Nee(1999)_298K_100-212nm.txt
159.11,1.36e-19,N2O_Nee(1999)_298K_100-212nm.txt
159.2,1.54e-19,N2O_Nee(1999)_298K_100-212nm.txt
159.3,1.11e-19,N2O_Nee(1999)_298K_100-212nm.txt
159.36,7.71e-20,N2O_Nee(1999)_298K_100-212nm.txt
159.44,4.78e-20,N2O_Nee(1999)_298K_100-212nm.txt
159.53,1.13e-19,N2O_Nee(1999)_298K_100-212nm.txt
159.53,1.13e-19,N2O_Nee(1999)_298K_100-212nm.txt
159.61,1.31e-19,N2O_Nee(1999)_298K_100-212nm.txt
159.71,1.06e-19,N2O_Nee(1999)_298K_100-212nm.txt
159.81,5.65e-20,N2O_Nee(1999)_298K_100-212nm.txt
160.15,5.02e-20,N2O_Nee(1999)_298K_100-212nm.txt
160.32,4.84e-20,N2O_Nee(1999)_298K_100-212nm.txt
160.43,4.67e-20,N2O_Nee(1999)_298K_100-212nm.txt
160.56,4.53e-20,N2O_Nee(1999)_298K_100-212nm.txt
160.66,4.44e-20,N2O_Nee(1999)_298K_100-212nm.txt
160.9,4.44e-20,N2O_Nee(1999)_298K_100-212nm.txt
161.12,4.46e-20,N2O_Nee(1999)_298K_100-212nm.txt
161.25,4.53e-20,N2O_Nee(1999)_298K_100-212nm.txt
161.33,4.59e-20,N2O_Nee(1999)_298K_100-212nm.txt
161.45,4.65e-20,N2O_Nee(1999)_298K_100-212nm.txt
161.71,4.62e-20,N2O_Nee(1999)_298K_100-212nm.txt
161.88,4.66e-20,N2O_Nee(1999)_298K_100-212nm.txt
162.03,4.75e-20,N2O_Nee(1999)_298K_100-212nm.txt
162.13,4.85e-20,N2O_Nee(1999)_298K_100-212nm.txt
162.21,4.93e-20,N2O_Nee(1999)_298K_100-212nm.txt
162.31,5.03e-20,N2O_Nee(1999)_298K_100-212nm.txt
162.52,5.07e-20,N2O_Nee(1999)_298K_100-212nm.txt
162.7,5.08e-20,N2O_Nee(1999)_298K_100-212nm.txt
162.91,5.05e-20,N2O_Nee(1999)_298K_100-212nm.txt
163.1,5.01e-20,N2O_Nee(1999)_298K_100-212nm.txt
163.25,5.12e-20,N2O_Nee(1999)_298K_100-212nm.txt
163.38,5.24e-20,N2O_Nee(1999)_298K_100-212nm.txt
163.46,5.36e-20,N2O_Nee(1999)_298K_100-212nm.txt
163.64,5.44e-20,N2O_Nee(1999)_298K_100-212nm.txt
163.83,5.42e-20,N2O_Nee(1999)_298K_100-212nm.txt
164.1,5.47e-20,N2O_Nee(1999)_298K_100-212nm.txt
164.29,5.51e-20,N2O_Nee(1999)_298K_100-212nm.txt
164.46,5.62e-20,N2O_Nee(1999)_298K_100-212nm.txt
164.58,5.76e-20,N2O_Nee(1999)_298K_100-212nm.txt
164.75,5.88e-20,N2O_Nee(1999)_298K_100-212nm.txt
164.81,5.95e-20,N2O_Nee(1999)_298K_100-212nm.txt
164.96,6.01e-20,N2O_Nee(1999)_298K_100-212nm.txt
165.15,6.06e-20,N2O_Nee(1999)_298K_100-212nm.txt
165.28,6.12e-20,N2O_Nee(1999)_298K_100-212nm.txt
165.41,6.2e-20,N2O_Nee(1999)_298K_100-212nm.txt
165.59,6.18e-20,N2O_Nee(1999)_298K_100-212nm.txt
165.73,6.13e-20,N2O_Nee(1999)_298K_100-212nm.txt
165.9,6.18e-20,N2O_Nee(1999)_298K_100-212nm.txt
166.03,6.28e-20,N2O_Nee(1999)_298K_100-212nm.txt
166.14,6.4e-20,N2O_Nee(1999)_298K_100-212nm.txt
166.19,6.52e-20,N2O_Nee(1999)_298K_100-212nm.txt
166.29,6.66e-20,N2O_Nee(1999)_298K_100-212nm.txt
166.42,6.76e-20,N2O_Nee(1999)_298K_100-212nm.txt
166.64,6.75e-20,N2O_Nee(1999)_298K_100-212nm.txt
166.8,6.84e-20,N2O_Nee(1999)_298K_100-212nm.txt
166.88,6.92e-20,N2O_Nee(1999)_298K_100-212nm.txt
166.97,7e-20,N2O_Nee(1999)_298K_100-212nm.txt
167.11,7.07e-20,N2O_Nee(1999)_298K_100-212nm.txt
167.24,7.15e-20,N2O_Nee(1999)_298K_100-212nm.txt
167.35,7.23e-20,N2O_Nee(1999)_298K_100-212nm.txt
167.52,7.28e-20,N2O_Nee(1999)_298K_100-212nm.txt
167.68,7.32e-20,N2O_Nee(1999)_298K_100-212nm.txt
167.79,7.43e-20,N2O_Nee(1999)_298K_100-212nm.txt
167.9,7.57e-20,N2O_Nee(1999)_298K_100-212nm.txt
167.99,7.7e-20,N2O_Nee(1999)_298K_100-212nm.txt
168.08,7.87e-20,N2O_Nee(1999)_298K_100-212nm.txt
168.26,7.98e-20,N2O_Nee(1999)_298K_100-212nm.txt
168.44,7.91e-20,N2O_Nee(1999)_298K_100-212nm.txt
168.64,7.89e-20,N2O_Nee(1999)_298K_100-212nm.txt
168.77,7.97e-20,N2O_Nee(1999)_298K_100-212nm.txt
168.87,8.08e-20,N2O_Nee(1999)_298K_100-212nm.txt
169.05,8.18e-20,N2O_Nee(1999)_298K_100-212nm.txt
169.17,8.29e-20,N2O_Nee(1999)_298K_100-212nm.txt
169.27,8.45e-20,N2O_Nee(1999)_298K_100-212nm.txt
169.34,8.59e-20,N2O_Nee(1999)_298K_100-212nm.txt
169.49,8.69e-20,N2O_Nee(1999)_298K_100-212nm.txt
169.66,8.62e-20,N2O_Nee(1999)_298K_100-212nm.txt
169.78,8.6e-20,N2O_Nee(1999)_298K_100-212nm.txt
169.95,8.66e-20,N2O_Nee(1999)_298K_100-212nm.txt
170.21,8.86e-20,N2O_Nee(1999)_298K_100-212nm.txt
170.34,8.97e-20,N2O_Nee(1999)_298K_100-212nm.txt
170.52,9.05e-20,N2O_Nee(1999)_298K_100-212nm.txt
170.65,9.13e-20,N2O_Nee(1999)_298K_100-212nm.txt
170.83,9.23e-20,N2O_Nee(1999)_298K_100-212nm.txt
171.0,9.3e-20,N2O_Nee(1999)_298K_100-212nm.txt
171.11,9.4e-20,N2O_Nee(1999)_298K_100-212nm.txt
171.17,9.48e-20,N2O_Nee(1999)_298K_100-212nm.txt
171.28,9.61e-20,N2O_Nee(1999)_298K_100-212nm.txt
171.41,9.73e-20,N2O_Nee(1999)_298K_100-212nm.txt
171.56,9.83e-20,N2O_Nee(1999)_298K_100-212nm.txt
171.76,9.94e-20,N2O_Nee(1999)_298K_100-212nm.txt
171.94,1e-19,N2O_Nee(1999)_298K_100-212nm.txt
172.06,1e-19,N2O_Nee(1999)_298K_100-212nm.txt
172.22,1e-19,N2O_Nee(1999)_298K_100-212nm.txt
172.34,9.94e-20,N2O_Nee(1999)_298K_100-212nm.txt
172.45,1e-19,N2O_Nee(1999)_298K_100-212nm.txt
172.55,1.01e-19,N2O_Nee(1999)_298K_100-212nm.txt
172.69,1.03e-19,N2O_Nee(1999)_298K_100-212nm.txt
172.81,1.04e-19,N2O_Nee(1999)_298K_100-212nm.txt
172.88,1.05e-19,N2O_Nee(1999)_298K_100-212nm.txt
172.99,1.07e-19,N2O_Nee(1999)_298K_100-212nm.txt
173.06,1.08e-19,N2O_Nee(1999)_298K_100-212nm.txt
173.22,1.09e-19,N2O_Nee(1999)_298K_100-212nm.txt
173.33,1.08e-19,N2O_Nee(1999)_298K_100-212nm.txt
173.48,1.08e-19,N2O_Nee(1999)_298K_100-212nm.txt
173.66,1.08e-19,N2O_Nee(1999)_298K_100-212nm.txt
173.74,1.09e-19,N2O_Nee(1999)_298K_100-212nm.txt
173.84,1.1e-19,N2O_Nee(1999)_298K_100-212nm.txt
173.95,1.11e-19,N2O_Nee(1999)_298K_100-212nm.txt
174.04,1.13e-19,N2O_Nee(1999)_298K_100-212nm.txt
174.13,1.14e-19,N2O_Nee(1999)_298K_100-212nm.txt
174.24,1.15e-19,N2O_Nee(1999)_298K_100-212nm.txt
174.31,1.16e-19,N2O_Nee(1999)_298K_100-212nm.txt
174.44,1.17e-19,N2O_Nee(1999)_298K_100-212nm.txt
174.64,1.17e-19,N2O_Nee(1999)_298K_100-212nm.txt
174.87,1.17e-19,N2O_Nee(1999)_298K_100-212nm.txt
174.99,1.17e-19,N2O_Nee(1999)_298K_100-212nm.txt
175.21,1.16e-19,N2O_Nee(1999)_298K_100-212nm.txt
175.38,1.17e-19,N2O_Nee(1999)_298K_100-212nm.txt
175.45,1.18e-19,N2O_Nee(1999)_298K_100-212nm.txt
175.53,1.2e-19,N2O_Nee(1999)_298K_100-212nm.txt
175.62,1.21e-19,N2O_Nee(1999)_298K_100-212nm.txt
175.68,1.23e-19,N2O_Nee(1999)_298K_100-212nm.txt
175.72,1.24e-19,N2O_Nee(1999)_298K_100-212nm.txt
175.81,1.25e-19,N2O_Nee(1999)_298K_100-212nm.txt
175.93,1.26e-19,N2O_Nee(1999)_298K_100-212nm.txt
176.1,1.25e-19,N2O_Nee(1999)_298K_100-212nm.txt
176.2,1.24e-19,N2O_Nee(1999)_298K_100-212nm.txt
176.35,1.23e-19,N2O_Nee(1999)_298K_100-212nm.txt
